,Player Name,Born,Age,Batting Style,Bowling Style,Playing Role,Innings_ODI_batting,Innings_T20_batting,Innings_Test_batting,NO_ODI,NO_T20,NO_Test,Runs_ODI_batting,Runs_T20_batting,Runs_Test_batting,HS_ODI,HS_T20,HS_Test,Ave_ODI_batting,Ave_T20_batting,Ave_Test_batting,BF_ODI,BF_T20,BF_Test,SR_ODI_batting,SR_T20_batting,100_ODI,100_T20,100_Test,50_ODI,50_T20,50_Test,0_ODI,0_T20,0_Test,Innings_ODI_bowling,Innings_T20_bowling,Innings_Test_bowling,Balls_ODI,Balls_T20,Balls_Test,Runs_ODI_bowling,Runs_T20_bowling,Runs_Test_bowling,Wickets_ODI,Wickets_T20,Wickets_Test,BBI_ODI,BBI_T20,BBI_Test,Ave_ODI_bowling,Ave_T20_bowling,Ave_Test_bowling,Econ_ODI,Econ_T20,Econ_Test,SR_ODI_bowling,SR_T20_bowling,SR_Test_bowling,4_ODI,4_T20,4_Test,5_ODI,5_T20,5_Test,10_ODI,10_T20,10_Test,ODI_Matches,T20_Matches,Test_Matches,Country,Current Status,SpanStart_ODI,SpanEnd_ODI,SpanStart_Test,SpanEnd_Test,SpanStart_T20,SpanEnd_T20
199,Imran Nazir,12/16/1981,42.61917808,Right hand Bat,Legbreak,Opening Batter,79,24,13,2,1,0,1895,500,427,160,72,131,24.61,21.73,32.84,2339,370,0,81.01,135.13,2,0,2,9,3,1,10,2,3,4,0,0,49,0,0,48,0,0,1,0,0,1/3,-,-,48.0,0.0,0.0,5.87,0.0,0.0,49.0,0.0,0.0,0,0,0,0,0,0,0,0,0,79,25,8,PAK,Retired,1999,2009,1999,2002,2007,2012
200,Imrul Kayes,2/2/1987,37.48767123,Left hand Bat,Slow Left arm Orthodox,Opening Batter,78,13,76,2,0,2,2434,119,1797,144,36,150,32.02,9.15,24.28,3423,134,0,71.1,88.8,4,0,3,16,0,4,2,4,4,0,0,4,0,0,24,0,0,12,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,78,14,39,BAN,Retired,2008,2018,2008,2019,2010,2017
201,Ishan Kishan,7/18/1998,26.03013699,Left hand Bat,Never Bowled,Wicketkeeper Batter,24,32,3,2,1,2,933,796,78,210,89,52,42.4,25.67,78.0,913,640,0,102.19,124.37,1,0,0,7,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,27,32,2,IND,Retired,2021,2023,2023,2023,2021,2023
202,J Gumbie,12/25/1995,28.59452055,Right hand Bat,Never Bowled,Wicketkeeper Batter,12,3,2,0,0,0,354,43,73,78,17,49,29.5,14.33,36.5,527,52,0,67.17,82.69,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,12,3,1,ZIM,Currently Playing,2023,2024,2024,2024,2024,2024
203,J Lewis,8/26/1975,48.9260274,Right hand Bat,Right arm Medium,Bowler,8,2,2,2,1,0,50,1,27,17,1,20,8.33,1.0,13.5,63,4,0,79.36,25.0,0,0,0,0,0,0,0,0,0,13,2,2,716,0,246,500,55,122,18,4,3,4/36,4/24,3/68,27.77,13.75,40.66,4.18,7.85,2.97,39.7,10.5,82.0,1,1,0,0,0,0,0,0,0,13,2,1,ENG,Retired,2005,2007,2006,2006,2005,2007
204,J Mubarak,1/10/1981,43.55068493,Left hand Bat,Right arm Offbreak,Allrounder,37,15,23,6,4,1,704,238,385,72,46,49,22.7,21.63,17.5,1115,188,0,63.13,126.59,0,0,0,4,0,0,1,2,5,8,2,6,129,0,103,95,17,66,2,1,0,1/10,1/9,-,47.5,17.0,0.0,4.41,12.75,3.84,64.5,8.0,0.0,0,0,0,0,0,0,0,0,0,40,16,13,SL,Retired,2002,2013,2002,2015,2007,2009
205,J Nyumbu,5/31/1985,39.16164384,Right hand Bat,Right arm Offbreak,Bowler,14,2,6,4,2,1,46,7,38,18,6,14,4.6,0.0,7.6,89,11,0,51.68,63.63,0,0,0,0,0,0,3,0,0,18,2,6,844,0,663,738,76,379,17,0,5,3/42,-,5/157,43.41,0.0,75.8,5.24,12.66,3.42,49.6,0.0,132.6,0,0,0,0,0,1,0,0,0,19,2,3,ZIM,Retired,2014,2015,2014,2016,2018,2018
206,JA Richardson,9/20/1996,27.85753425,Right hand Bat,Right arm Fast,Bowler,9,8,3,4,5,0,93,45,18,29,11,9,18.6,15.0,6.0,107,51,0,86.91,88.23,0,0,0,0,0,0,0,1,0,15,18,6,810,0,535,793,556,243,27,19,11,4/26,3/26,5/42,29.37,29.26,22.09,5.87,8.42,2.72,30.0,20.8,48.6,1,0,0,0,0,1,0,0,0,15,18,3,AUS,Retired,2018,2022,2019,2021,2017,2022
207,JAH Marshall,2/15/1979,45.45205479,Right hand Bat,Right arm Medium,Batter,10,2,11,0,0,0,250,14,218,161,13,52,25.0,7.0,19.81,313,15,0,79.87,93.33,1,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,10,3,7,NZ,Retired,2005,2008,2005,2008,2005,2008
208,JC Archer,4/1/1995,29.3260274,Right hand Bat,Right arm Fast,Bowler,11,6,20,6,3,0,32,53,155,8,21,30,6.4,17.66,7.75,48,32,0,66.66,165.62,0,0,0,0,0,0,2,1,3,21,25,24,1139,0,2609,913,693,1304,42,31,42,6/40,4/33,6/45,21.73,22.35,31.04,4.8,7.51,2.99,27.1,17.8,62.1,0,1,0,1,0,3,0,0,0,21,25,13,ENG,Currently Playing,2019,2023,2019,2021,2019,2024
209,JC Buttler,9/8/1990,33.89041096,Right hand Bat,Never Bowled,Wicketkeeper Batter,154,114,100,27,23,9,5022,3264,2907,162,101,152,39.54,35.86,31.94,4288,2231,0,117.11,146.3,11,1,2,26,24,18,14,7,9,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,181,124,57,ENG,Currently Playing,2012,2023,2014,2022,2011,2024
210,JC Tredwell,2/27/1982,42.41917808,Left hand Bat,Right arm Offbreak,Allrounder,25,6,2,11,3,0,163,32,45,30,22,37,11.64,10.66,22.5,242,20,0,67.35,160.0,0,0,0,0,0,0,3,1,0,44,15,4,2104,0,786,1666,416,321,60,7,11,4/41,1/16,4/47,27.76,59.42,29.18,4.75,7.87,2.45,35.0,45.2,71.4,3,0,0,0,0,0,0,0,0,45,17,2,ENG,Retired,2010,2015,2010,2015,2012,2014
211,JD Campbell,9/21/1993,30.85479452,Left hand Bat,Right arm Offbreak,Opening Batter,5,2,40,0,0,6,248,11,888,179,11,68,49.6,5.5,26.11,214,16,0,115.88,68.75,1,0,0,0,0,3,0,1,2,1,1,2,6,0,61,13,1,30,0,0,0,-,-,-,0.0,0.0,0.0,13.0,1.0,2.95,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,6,2,20,WI,Retired,2019,2019,2019,2022,2019,2019
212,JD Ryder,8/6/1984,39.98082192,Left hand Bat,Right arm Medium,Allrounder,42,21,33,1,1,2,1362,457,1269,107,62,201,33.21,22.85,40.93,1429,358,0,95.31,127.65,3,0,3,6,3,6,5,2,4,19,5,15,407,0,492,412,68,280,12,2,5,3/29,1/2,2/7,34.33,34.0,56.0,6.07,6.8,3.41,33.9,30.0,98.4,0,0,0,0,0,0,0,0,0,48,22,18,NZ,Retired,2008,2014,2008,2011,2008,2014
213,JD Unadkat,10/18/1991,32.78082192,Right hand Bat,Left arm Medium,Bowler,0,0,5,0,0,2,0,0,36,0,0,14,0.0,0.0,12.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,8,10,7,342,0,474,225,301,231,9,14,3,4/41,3/38,2/50,25.0,21.5,77.0,3.94,8.68,2.92,38.0,14.8,158.0,1,0,0,0,0,0,0,0,0,8,10,4,IND,Retired,2013,2023,2010,2023,2016,2018
214,JDF Vandersay,2/5/1990,34.47945205,Right hand Bat,Legbreak,Bowler,14,8,2,4,7,0,111,20,14,25,8,8,11.1,20.0,7.0,233,20,0,47.63,100.0,0,0,0,0,0,0,2,0,0,20,14,1,918,0,60,849,395,68,27,7,2,4/10,2/26,2/68,31.44,56.42,34.0,5.54,8.0,6.8,34.0,42.2,30.0,1,0,0,0,0,0,0,0,0,22,14,1,SL,Currently Playing,2015,2024,2022,2022,2015,2022
215,JDP Oram,7/28/1978,46.00273973,Left hand Bat,Right arm Fast medium,Allrounder,116,30,59,15,7,10,2434,474,1780,101,66,133,24.09,20.6,36.32,2810,339,0,86.61,139.82,1,0,5,13,2,6,8,3,4,154,32,55,6911,0,4964,5047,793,1983,173,19,60,5/26,3/33,4/41,29.17,41.73,33.05,4.38,8.71,2.39,39.9,28.7,82.7,3,0,0,2,0,0,0,0,0,160,36,33,NZ,Retired,2001,2012,2002,2009,2005,2012
216,JDS Neesham,9/17/1990,33.86575342,Left hand Bat,Right arm Medium fast,Batting Allrounder,65,63,22,12,21,1,1495,944,709,97,48,137,28.2,22.47,33.76,1496,611,0,99.93,154.5,0,0,2,7,0,4,3,6,2,72,53,21,2448,0,1076,2556,1078,675,71,39,14,5/27,3/16,3/42,36.0,27.64,48.21,6.26,9.09,3.76,34.4,18.2,76.8,2,0,0,2,0,0,0,0,0,76,79,12,NZ,Currently Playing,2013,2023,2014,2017,2012,2024
217,JE Root,12/30/1990,33.58082192,Right hand Bat,"Right arm Offbreak, Legbreak",Top order Batter,160,30,261,23,5,21,6522,893,12027,133,90,254,47.6,35.72,50.11,7516,707,0,86.77,126.3,16,0,32,39,5,63,9,2,12,72,9,146,1638,0,5619,1587,139,3087,27,6,68,3/52,2/9,5/8,58.77,23.16,45.39,5.81,9.92,3.29,60.6,14.0,82.6,0,0,0,0,0,1,0,0,0,171,32,143,ENG,Currently Playing,2013,2023,2012,2024,2012,2019
218,JE Taylor,6/22/1984,40.10136986,Right hand Bat,Right arm Fast,Bowler,42,15,73,9,6,7,278,118,856,43,21,106,8.42,13.11,12.96,323,92,0,86.06,128.26,0,0,1,0,0,1,7,1,12,88,30,78,4341,0,7757,3780,863,4480,128,33,130,5/48,3/6,6/47,29.53,26.15,34.46,5.22,8.63,3.46,33.9,18.1,59.6,3,0,0,1,0,4,0,0,0,90,30,46,WI,Retired,2003,2017,2003,2016,2006,2018
219,JEC Franklin,11/7/1980,43.7260274,Left hand Bat,Left arm Medium,Allrounder,80,31,46,27,8,7,1270,463,808,98,60,122,23.96,20.13,20.71,1651,391,0,76.92,118.41,0,0,1,4,2,2,5,2,6,97,26,54,3848,0,4767,3354,417,2786,81,20,82,5/42,4/15,6/119,41.4,20.85,33.97,5.22,7.65,3.5,47.5,16.3,58.1,0,1,0,1,0,3,0,0,0,110,38,31,NZ,Retired,2001,2013,2001,2013,2006,2013
220,JJ Bumrah,12/6/1993,30.64657534,Right hand Bat,Right arm Fast,Bowler,26,8,55,14,5,18,91,8,271,16,7,34,7.58,2.66,7.32,159,14,0,57.23,57.14,0,0,0,0,0,0,5,2,19,88,69,69,4580,0,7182,3509,1579,3291,149,89,159,6/19,3/7,6/27,23.55,17.74,20.69,4.59,6.27,2.74,30.7,16.9,45.1,6,0,0,2,0,10,0,0,0,89,70,36,IND,Currently Playing,2016,2023,2018,2024,2016,2024
221,JJ Roy,7/21/1990,34.02191781,Right hand Bat,Never Bowled,Opening Batter,110,64,10,3,1,0,4271,1522,187,180,78,72,39.91,24.15,18.7,4047,1106,0,105.53,137.61,12,0,0,21,8,1,11,7,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,116,64,5,ENG,Retired,2015,2023,2019,2019,2014,2022
222,JL Denly,3/16/1986,38.36986301,Right hand Bat,Legbreak,Top order Batter,13,12,28,0,2,0,446,125,827,87,30,94,34.3,12.5,29.53,629,118,0,70.9,105.93,0,0,0,4,0,6,0,2,0,4,6,12,102,0,390,101,93,219,1,7,2,1/24,4/19,2/42,101.0,13.28,109.5,5.94,7.75,3.36,102.0,10.2,195.0,0,1,0,0,0,0,0,0,0,16,13,15,ENG,Retired,2009,2020,2019,2020,2009,2020
223,JL Pattinson,5/3/1990,34.23835616,Left hand Bat,Right arm Fast medium,Bowler,8,2,25,4,2,9,42,5,417,13,5,47,10.5,0.0,26.06,80,3,0,52.5,166.66,0,0,0,0,0,0,0,0,2,15,4,38,727,0,3963,681,104,2133,16,3,81,4/51,2/17,5/27,42.56,34.66,26.33,5.62,8.0,3.22,45.4,26.0,48.9,1,0,0,0,0,4,0,0,0,15,4,21,AUS,Retired,2011,2015,2011,2020,2011,2012
224,JM Anderson,7/30/1982,42.0,Left hand Bat,Right arm Fast medium,Bowler,79,4,265,43,3,114,273,1,1353,28,1,81,7.58,1.0,8.96,561,2,0,48.66,50.0,0,0,0,0,0,1,10,1,34,191,19,350,9584,0,40037,7861,552,18627,269,18,704,5/23,3/23,7/42,29.22,30.66,26.45,4.92,7.84,2.79,35.6,23.4,56.8,11,0,0,2,0,32,0,0,3,194,19,188,ENG,Currently Playing,2002,2015,2003,2024,2007,2009
225,JM Bairstow,9/26/1989,34.84109589,Right hand Bat,Right arm Medium,Wicketkeeper Batter,98,72,178,8,16,12,3868,1671,6042,141,90,167,42.97,29.83,36.39,3758,1215,0,102.92,137.53,11,0,12,17,10,26,9,6,17,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,107,80,100,ENG,Currently Playing,2011,2023,2012,2024,2011,2024
226,JM How,5/19/1981,43.19452055,Right hand Bat,"Right arm Medium, Right arm Offbreak",Top order Batter,37,5,35,1,0,1,1046,56,772,139,31,92,29.05,11.2,22.7,1572,67,0,66.53,83.58,1,0,0,7,0,4,3,0,4,0,0,2,0,0,12,0,0,4,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,41,5,19,NZ,Retired,2005,2011,2006,2009,2007,2008
227,JM Vince,3/14/1991,33.37534247,Right hand Bat,Right arm Medium,Batter,22,17,22,0,0,0,616,463,548,102,59,83,28.0,27.23,24.9,703,361,0,87.62,128.25,1,0,0,3,2,3,1,0,2,2,0,4,42,0,24,38,0,13,1,0,0,1/18,-,-,38.0,0.0,0.0,5.42,0.0,3.25,42.0,0.0,0.0,0,0,0,0,0,0,0,0,0,25,17,13,ENG,Retired,2015,2023,2016,2018,2015,2022
228,JN Gillespie,4/19/1975,49.27671233,Right hand Bat,Right arm Fast,Bowler,39,1,93,16,0,28,289,24,1218,44,24,201,12.56,24.0,18.73,367,18,0,78.74,133.33,0,0,1,0,0,2,8,0,13,96,1,137,5144,0,14234,3611,49,6770,142,1,259,5/22,1/49,7/37,25.42,49.0,26.13,4.21,12.25,2.85,36.2,24.0,54.9,3,0,0,3,0,8,0,0,0,97,1,71,AUS,Retired,1996,2005,1996,2006,2005,2005
229,JO Holder,11/5/1991,32.73150685,Right hand Bat,Right arm Medium fast,Bowling Allrounder,114,44,119,24,14,18,2237,491,2952,99,38,202,24.85,16.36,29.22,2479,380,0,90.23,129.21,0,0,3,12,0,13,11,7,10,134,60,118,6402,0,11029,5878,1906,4821,159,66,160,5/27,5/27,6/42,36.96,28.87,30.13,5.5,8.57,2.62,40.2,20.1,68.9,5,2,0,2,1,8,0,0,1,138,63,67,WI,Currently Playing,2013,2023,2014,2024,2014,2024
230,JP Duminy,4/14/1984,40.29041096,Left hand Bat,Right arm Offbreak,Batting Allrounder,179,75,80,40,25,10,5117,1934,2133,150,96,166,36.81,38.68,18.925,6052,1532,0,84.55,126.24,4,0,6,27,11,8,7,6,10,135,41,60,3513,0,2763,3143,599,1640,69,21,43,4/16,3/18,4/47,45.55,28.52,38.555,5.36,7.76,3.725,50.9,22.0,62.15,1,0,0,0,0,0,0,0,0,199,81,46,SA,Retired,2004,2019,2008,2017,2007,2019
231,JP Faulkner,4/29/1990,34.24931507,Right hand Bat,Left arm Fast medium,Bowling Allrounder,52,18,2,22,7,0,1032,159,45,116,41,23,34.4,14.45,22.5,990,138,0,104.24,115.21,1,0,0,4,0,0,4,0,0,67,24,2,3211,0,166,2962,684,98,96,36,6,4/32,5/27,4/51,30.85,19.0,16.33,5.53,7.96,3.54,33.4,14.3,27.6,4,0,0,0,1,0,0,0,0,69,24,1,AUS,Retired,2013,2017,2013,2013,2012,2017
232,JR Hazlewood,1/8/1991,33.55616438,Left hand Bat,Right arm Fast medium,Bowler,32,9,85,25,6,42,125,27,499,23,13,39,17.85,9.0,11.6,137,22,0,91.24,122.72,0,0,0,0,0,0,3,2,12,85,51,132,4515,0,14577,3556,1449,6778,135,65,273,6/52,4/12,6/67,26.34,22.29,24.82,4.72,7.48,2.78,33.4,17.8,53.3,1,4,0,3,0,12,0,0,0,86,51,70,AUS,Currently Playing,2010,2024,2014,2024,2013,2024
233,JS Foster,4/15/1980,44.28767123,Right hand Bat,Never Bowled,Wicketkeeper Batter,6,5,12,3,2,3,41,37,226,13,14,48,13.66,12.33,25.11,71,32,0,57.74,115.62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,11,5,7,ENG,Retired,2001,2002,2001,2002,2009,2009
234,JS Patel,5/7/1980,44.22739726,Right hand Bat,Right arm Offbreak,Bowler,15,4,38,8,1,8,95,9,381,34,5,47,13.57,3.0,12.7,162,14,0,58.64,64.28,0,0,0,0,0,0,1,1,7,42,10,42,2014,0,5833,1691,269,3078,49,16,65,3/11,3/20,5/110,34.51,16.81,47.35,5.03,8.11,3.16,41.1,12.4,89.7,0,0,0,0,0,1,0,0,0,43,11,24,NZ,Retired,2005,2017,2006,2017,2005,2008
235,JT Ball,3/14/1991,33.37534247,Right hand Bat,Right arm Fast medium,Bowler,6,0,8,2,0,0,38,0,67,28,0,31,9.5,0.0,8.37,49,0,0,77.55,0.0,0,0,0,0,0,0,2,0,1,18,2,6,947,0,612,980,83,343,21,2,3,5/51,1/39,1/47,46.66,41.5,114.33,6.2,11.85,3.36,45.0,21.0,204.0,0,0,0,1,0,0,0,0,0,18,2,4,ENG,Retired,2016,2018,2016,2017,2018,2018
236,JW Hastings,11/4/1985,38.73424658,Right hand Bat,Right arm Fast medium,Allrounder,21,6,2,11,2,0,271,46,52,51,15,32,27.1,11.5,26.0,273,37,0,99.26,124.32,0,0,0,1,0,0,1,0,0,29,9,2,1486,0,234,1256,247,153,42,7,1,6/45,3/14,1/51,29.9,35.28,153.0,5.07,7.96,3.92,35.3,26.5,234.0,1,0,0,1,0,0,0,0,0,29,9,1,AUS,Retired,2010,2017,2012,2012,2010,2016
237,Jahurul Islam,12/12/1986,37.63013699,Right hand Bat,Right arm Offbreak,Middle order Batter,13,3,14,1,0,1,270,31,347,53,18,48,22.5,10.33,26.69,371,23,0,72.77,134.78,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,14,3,7,BAN,Retired,2010,2013,2010,2013,2010,2013
238,Javed Ahmadi,1/2/1992,32.57260274,Right hand Bat,Right arm Offbreak,Top order Batter,44,2,6,0,0,0,1049,6,113,81,6,62,23.84,3.0,18.83,1380,7,0,76.01,85.71,0,0,0,7,0,1,2,1,0,19,0,3,452,0,150,363,0,69,9,0,1,4/37,-,1/40,40.33,0.0,69.0,4.81,0.0,2.76,50.2,0.0,150.0,1,0,0,0,0,0,0,0,0,47,3,3,AFG,Retired,2010,2021,2018,2021,2012,2017
239,Jubair Hossain,9/12/1995,28.87945205,Right hand Bat,Legbreak,Bowler,1,0,5,0,0,2,5,0,13,5,0,7,5.0,0.0,4.33,9,0,0,55.55,0.0,0,0,0,0,0,0,0,0,1,3,1,9,114,0,715,114,20,493,4,2,16,2/41,2/20,5/96,28.5,10.0,30.81,6.0,10.0,4.13,28.5,6.0,44.6,0,0,0,0,0,1,0,0,0,3,1,6,BAN,Retired,2014,2015,2014,2015,2015,2015
240,Junaid Khan,12/24/1989,34.59726027,Right hand Bat,Left arm Fast,Bowler,31,2,28,17,2,11,68,3,122,25,3,17,4.85,0.0,7.17,127,4,0,53.54,75.0,0,0,0,0,0,0,6,0,5,76,9,41,3601,0,4605,3216,236,2253,110,8,71,4/12,3/24,5/38,29.23,29.5,31.73,5.35,8.74,2.93,32.7,20.2,64.8,4,0,0,0,0,5,0,0,0,76,9,22,PAK,Retired,2011,2019,2011,2015,2011,2014
241,Junaid Siddique,10/30/1987,36.74794521,Left hand Bat,Right arm Offbreak,Top order Batter,53,7,37,1,0,0,1196,159,969,100,71,106,23.0,22.71,26.18,1753,108,0,68.22,147.22,1,0,1,6,1,7,6,1,2,2,0,2,12,0,18,13,0,11,0,0,0,-,-,-,0.0,0.0,0.0,6.5,0.0,3.66,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,54,7,19,BAN,Retired,2007,2011,2008,2012,2007,2012
242,K Rabada,5/25/1995,29.17808219,Left hand Bat,Right arm Fast,Bowler,42,24,96,18,15,17,360,156,905,31,22,47,15.0,17.33,11.45,450,141,0,80.0,110.63,0,0,0,0,0,0,2,4,19,99,65,112,5171,0,11416,4361,1928,6419,157,71,291,6/16,3/18,7/112,27.77,27.15,22.05,5.06,8.3,3.37,32.9,19.6,39.2,6,0,0,2,0,14,0,0,4,101,65,62,SA,Currently Playing,2015,2023,2015,2024,2014,2024
243,K Sinclair,11/23/1999,24.68219178,Right hand Bat,Right arm Offbreak,Bowler,3,2,4,1,1,1,38,3,69,25,3,50,19.0,3.0,23.0,64,9,0,59.37,33.33,0,0,0,0,0,1,0,0,0,7,6,3,381,0,270,282,150,204,11,4,4,4/24,2/23,2/73,25.63,37.5,51.0,4.44,8.33,4.53,34.6,27.0,67.5,2,0,0,0,0,0,0,0,0,7,6,2,WI,Currently Playing,2022,2023,2024,2024,2021,2021
244,KA Jamieson,12/30/1994,29.58082192,Right hand Bat,Right arm Fast medium,Bowler,6,5,26,2,3,4,83,49,432,25,30,51,20.75,24.5,19.63,102,33,0,81.37,148.48,0,0,0,0,0,1,0,0,3,12,13,36,604,0,3558,511,412,1579,14,10,80,3/45,3/23,6/48,36.5,41.2,19.73,5.07,9.29,2.66,43.1,26.6,44.4,0,0,0,0,0,5,0,0,1,13,13,19,NZ,Currently Playing,2020,2023,2020,2024,2020,2023
245,KA Maharaj,2/7/1990,34.4739726,Right hand Bat,Slow Left arm Orthodox,Bowler,23,13,80,5,6,6,238,92,1135,40,41,84,13.22,13.14,15.33,288,98,0,82.63,93.87,0,0,0,0,0,5,1,2,12,43,35,83,2216,0,9575,1686,846,5055,55,35,158,4/33,3/27,9/129,30.65,24.17,31.99,4.56,7.11,3.16,40.2,20.3,60.6,2,0,0,0,0,9,0,0,1,44,35,50,SA,Currently Playing,2017,2023,2016,2024,2021,2024
246,KAJ Roach,6/30/1988,36.07945205,Right hand Bat,Right arm Fast medium,Bowler,60,1,129,36,1,27,308,3,1174,34,3,41,12.83,0.0,11.5,594,2,0,51.85,150.0,0,0,0,0,0,0,9,0,20,93,11,147,4579,0,14464,3885,284,7491,125,10,270,6/27,2/25,6/48,31.08,28.4,27.74,5.09,7.28,3.1,36.6,23.4,53.5,3,0,0,3,0,11,0,0,1,95,11,81,WI,Currently Playing,2008,2022,2009,2024,2008,2012
247,KD Mills,3/15/1979,45.37260274,Right hand Bat,Right arm Fast medium,Bowler,101,19,30,34,7,5,1047,137,289,54,33,57,15.62,11.41,11.56,1282,123,0,81.66,111.38,0,0,0,2,0,1,8,4,5,169,42,31,8230,0,2902,6485,1228,1453,240,43,44,5/25,3/26,4/16,27.02,28.55,33.02,4.72,8.21,3.0,34.2,20.8,65.9,8,0,0,1,0,0,0,0,0,170,42,19,NZ,Retired,2001,2015,2004,2009,2005,2014
248,KDK Vithanage,2/26/1991,33.42191781,Left hand Bat,Legbreak,Middle order Batter,6,3,16,1,0,2,75,40,370,27,38,103,15.0,13.33,26.42,90,34,0,83.33,117.64,0,0,1,0,0,1,0,0,1,2,0,5,12,0,174,17,0,133,0,0,1,-,-,1/73,0.0,0.0,133.0,8.5,0.0,4.58,0.0,0.0,174.0,0,0,0,0,0,0,0,0,0,6,3,10,SL,Retired,2013,2014,2013,2015,2014,2016
249,KIC Asalanka,6/29/1997,27.08219178,Left hand Bat,Right arm Offbreak,Batting Allrounder,52,49,6,8,5,0,1918,1075,88,110,80,29,43.59,24.43,14.66,2136,851,0,89.79,126.32,3,0,0,12,5,0,3,5,0,14,5,2,196,0,25,167,38,16,5,0,0,4/18,-,-,33.4,0.0,0.0,5.11,6.16,3.84,39.2,0.0,0.0,1,0,0,0,0,0,0,0,0,59,49,3,SL,Currently Playing,2021,2024,2021,2022,2021,2024
250,KJ Abbott,6/18/1987,37.11232877,Right hand Bat,Right arm Fast medium,Bowler,13,6,14,4,4,0,76,23,95,23,9,17,8.44,11.5,6.78,126,20,0,60.31,115.0,0,0,0,0,0,0,1,0,4,27,21,21,1303,0,2081,1051,579,886,34,26,39,4/21,3/20,7/29,30.91,22.26,22.71,4.83,7.96,2.55,38.3,16.7,53.3,2,0,0,0,0,3,0,0,0,28,21,11,SA,Retired,2013,2016,2013,2017,2013,2016
251,KJ O'Brien,3/4/1984,40.40273973,Right hand Bat,Right arm Medium fast,Batting Allrounder,141,103,6,18,10,1,3619,1973,258,142,124,118,29.42,21.21,51.6,4076,1507,0,88.78,130.92,2,1,1,18,5,1,6,12,0,116,52,2,4296,0,60,3726,1149,31,114,58,0,4/13,4/45,-,32.68,19.81,0.0,5.2,7.51,3.1,37.6,15.8,0.0,5,1,0,0,0,0,0,0,0,153,110,3,IRE,Retired,2006,2021,2018,2019,2008,2021
252,KL Rahul,4/18/1992,32.27945205,Right hand Bat,Never Bowled,Wicketkeeper Batter,70,68,86,14,8,2,2820,2265,2863,112,110,199,50.35,37.75,34.08,3211,1628,0,87.82,139.12,7,2,8,18,22,14,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,75,72,50,IND,Currently Playing,2016,2023,2014,2024,2016,2022
253,KM Dabengwa,8/17/1980,43.95068493,Left hand Bat,Slow Left arm Orthodox,Allrounder,34,7,6,7,3,0,514,46,90,45,16,35,19.03,11.5,15.0,851,40,0,60.39,115.0,0,0,0,0,0,0,4,0,1,35,7,3,1109,0,438,936,106,249,23,2,5,3/15,1/1,3/127,40.69,53.0,49.8,5.06,9.63,3.41,48.2,33.0,87.6,0,0,0,0,0,0,0,0,0,37,8,3,ZIM,Retired,2005,2010,2005,2005,2006,2010
254,KM Jarvis,2/16/1989,35.44931507,Right hand Bat,Right arm Fast medium,Bowler,33,12,24,10,5,10,222,55,128,37,27,25,9.65,7.85,9.14,337,64,0,65.87,85.93,0,0,0,0,0,0,4,4,4,49,22,22,2362,0,2511,2088,665,1354,58,28,46,4/17,3/15,5/54,36.0,23.75,29.43,5.3,8.9,3.23,40.7,16.0,54.5,2,0,0,0,0,3,0,0,0,49,22,13,ZIM,Retired,2009,2019,2011,2020,2011,2019
