Player Name,Born,Age,Batting Style,Bowling Style,Playing Role,Height,Innings_ODI_batting,Innings_T20_batting,Innings_Test_batting,NO_ODI,NO_T20,NO_Test,Runs_ODI_batting,Runs_T20_batting,Runs_Test_batting,HS_ODI,HS_T20,HS_Test,Ave_ODI_batting,Ave_T20_batting,Ave_Test_batting,BF_ODI,BF_T20,BF_Test,SR_ODI_batting,SR_T20_batting,SR_Test_batting,100_ODI,100_T20,100_Test,50_ODI,50_T20,50_Test,0_ODI,0_T20,0_Test,Span Start_ODI_batting,Span Start_T20_batting,Span Start_Test_batting,Span End_ODI_batting,Span End_T20_batting,Span End_Test_batting,Current Status_ODI_batting,Current Status_T20_batting,Current Status_Test_batting,Innings_ODI_bowling,Innings_T20_bowling,Innings_Test_bowling,Balls_ODI,Balls_T20,Balls_Test,Runs_ODI_bowling,Runs_T20_bowling,Runs_Test_bowling,Wickets_ODI,Wickets_T20,Wickets_Test,BBI_ODI,BBI_T20,BBI_Test,Ave_ODI_bowling,Ave_T20_bowling,Ave_Test_bowling,Econ_ODI,Econ_T20,Econ_Test,SR_ODI_bowling,SR_T20_bowling,SR_Test_bowling,4_ODI,4_T20,4_Test,5_ODI,5_T20,5_Test,10_ODI,10_T20,10_Test,Span Start_ODI_bowling,Span Start_T20_bowling,Span Start_Test_bowling,Span End_ODI_bowling,Span End_T20_bowling,Span End_Test_bowling,Current Status_ODI_bowling,Current Status_T20_bowling,Current Status_Test_bowling,ODI_Matches,T20_Matches,Test_Matches
SM Boland (AUS),"April 11, 1989, Melbourne, Australia",35y 109d,Right hand Bat,Right arm Fast medium,Bowler,,4.0,0.0,11.0,1.0,0.0,4.0,9.0,0.0,47.0,4,-,20,3.0,,6.71,22.0,0.0,0.0,40.9,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2016,2016,2021,2016,2016,2023,Retired,Retired,Retired,13.0,3.0,19.0,716.0,0.0,1531.0,725.0,90.0,712.0,16.0,3.0,35.0,3/67,3/26,6/7,45.31,30.0,20.34,6.07,8.18,2.79,44.7,22.0,43.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016,2016,2021,2016,2016,2023,Retired,Retired,Retired,14,3,10
SM Curran (ENG),"June 03, 1998, Northampton",26y 56d,Left hand Bat,Left arm Medium fast,Allrounder,,24.0,30.0,38.0,3.0,9.0,5.0,468.0,272.0,815.0,95*,50,78,22.28,12.95,24.69,489.0,230.0,0.0,95.7,118.26,,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,7.0,2018,2019,2018,2023,2024,2021,Retired,Currently Playing,Retired,32.0,51.0,42.0,1277.0,0.0,3091.0,1323.0,1274.0,1669.0,33.0,52.0,47.0,5/48,5/10,4/58,40.09,24.5,35.51,6.21,8.12,3.23,38.6,18.0,65.7,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2018,2019,2018,2023,2024,2021,Retired,Currently Playing,Retired,32,51,24
SM Katich (AUS),"August 21, 1975, Middle Swan, Western Australia",48y 343d,Left hand Bat,Left arm Wrist spin,Batter,,42.0,2.0,99.0,5.0,0.0,6.0,1324.0,69.0,4188.0,107*,39,157,35.78,34.5,45.03,1926.0,47.0,0.0,68.74,146.8,,1.0,0.0,10.0,9.0,0.0,25.0,3.0,0.0,4.0,2001,2005,2001,2006,2006,2010,Retired,Retired,Retired,0.0,0.0,25.0,0.0,0.0,1039.0,0.0,0.0,635.0,0.0,0.0,21.0,-,-,6/65,,,30.23,,,3.66,,,49.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2001,2005,2001,2006,2006,2010,Retired,Retired,Retired,45,3,56
SMSM Senanayake (SL),"February 09, 1985, Colombo",39y 171d,Right hand Bat,Right arm Offbreak,Bowler,,33.0,12.0,1.0,11.0,6.0,0.0,290.0,56.0,5.0,42,17,5,13.18,9.33,5.0,311.0,66.0,0.0,93.24,84.84,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,2012,2012,2013,2015,2016,2014,Retired,Retired,Retired,47.0,23.0,2.0,2358.0,0.0,138.0,1874.0,549.0,96.0,53.0,25.0,0.0,4/13,4/46,-,35.35,21.96,,4.76,6.77,4.17,44.4,19.4,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,2012,2013,2015,2016,2014,Retired,Retired,Retired,49,24,1
SN Thakur (IND),"October 16, 1991, Palghar, Maharashtra",32y 287d,Right hand Bat,Right arm Medium,Bowler,,25.0,6.0,18.0,6.0,3.0,1.0,329.0,69.0,331.0,50*,22*,67,17.31,23.0,19.47,313.0,38.0,0.0,105.11,181.57,,0.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,3.0,2017,2018,2018,2023,2022,2023,Retired,Retired,Retired,46.0,24.0,19.0,1940.0,0.0,1449.0,2014.0,772.0,880.0,65.0,33.0,31.0,4/37,4/27,7/61,30.98,23.39,28.38,6.22,9.15,3.64,29.8,15.3,46.7,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017,2018,2018,2023,2022,2023,Retired,Retired,Retired,47,25,11
SO Hetmyer (WI),"December 26, 1996, Cumberland, Berbice, Guyana",27y 216d,Left hand Bat,,Middle order Batter,,50.0,48.0,30.0,3.0,4.0,0.0,1515.0,902.0,838.0,139,81*,93,32.23,20.5,27.93,1449.0,763.0,0.0,104.55,118.21,,5.0,0.0,0.0,4.0,5.0,5.0,3.0,3.0,0.0,2017,2018,2017,2023,2023,2019,Retired,Retired,Retired,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2018,2017,2023,2023,2019,Retired,Retired,Retired,53,57,16
SP Narine (WI),"May 26, 1988, Arima, Trinidad & Tobago",36y 64d,Left hand Bat,Right arm Offbreak,Bowling Allrounder,,45.0,23.0,7.0,12.0,8.0,2.0,363.0,155.0,40.0,36,30,22*,11.0,10.33,8.0,441.0,138.0,0.0,82.31,112.31,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,2011,2012,2012,2016,2019,2013,Retired,Retired,Retired,65.0,49.0,11.0,3540.0,0.0,1650.0,2435.0,1105.0,851.0,92.0,52.0,21.0,6/27,4/12,6/91,26.46,21.25,40.52,4.12,6.01,3.09,38.4,21.1,78.5,4.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2011,2012,2012,2016,2019,2013,Retired,Retired,Retired,65,51,6
SPD Smith (AUS),"June 02, 1989, Sydney, New South Wales",35y 57d,Right hand Bat,Legbreak Googly,Top order Batter,,142.0,55.0,195.0,18.0,11.0,25.0,5446.0,1094.0,9685.0,164,90,239,43.91,24.86,56.97,6230.0,872.0,0.0,87.41,125.45,,12.0,0.0,32.0,33.0,5.0,41.0,8.0,1.0,10.0,2010,2010,2010,2024,2024,2024,Currently Playing,Currently Playing,Currently Playing,40.0,17.0,62.0,1076.0,0.0,1470.0,971.0,377.0,1008.0,28.0,17.0,19.0,3/16,3/20,3/18,34.67,22.17,53.05,5.41,7.77,4.11,38.4,17.1,77.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2010,2010,2024,2024,2024,Currently Playing,Currently Playing,Currently Playing,158,67,109
SR Clark (AUS),"September 28, 1975, Sutherland, Sydney, New South Wales",48y 305d,Right hand Bat,Right arm Fast medium,Bowler,,12.0,0.0,26.0,7.0,0.0,7.0,69.0,0.0,248.0,16*,-,39,13.8,,13.05,88.0,0.0,0.0,78.4,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2005,2006,2006,2009,2007,2009,Retired,Retired,Retired,38.0,9.0,48.0,1829.0,0.0,5146.0,1477.0,237.0,2243.0,53.0,13.0,94.0,4/54,4/20,5/32,27.86,18.23,23.86,4.84,6.58,2.61,34.5,16.6,54.7,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2005,2006,2006,2009,2007,2009,Retired,Retired,Retired,39,9,24
SR Patel (ENG),"November 30, 1984, Leicester",39y 242d,Right hand Bat,Slow Left arm Orthodox,Allrounder,,22.0,14.0,9.0,7.0,2.0,0.0,482.0,189.0,151.0,70*,67,42,32.13,15.75,16.77,517.0,173.0,0.0,93.23,109.24,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2008,2011,2012,2013,2013,2015,Retired,Retired,Retired,32.0,15.0,10.0,1187.0,0.0,858.0,1091.0,321.0,421.0,24.0,7.0,7.0,5/41,2/6,2/27,45.45,45.85,60.14,5.51,7.64,2.94,49.4,36.0,122.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2008,2011,2012,2013,2013,2015,Retired,Retired,Retired,36,18,6
SR Tendulkar (IND),"April 24, 1973, Bombay (now Mumbai), Maharashtra",51y 96d,Right hand Bat,"Right arm Offbreak, Legbreak Googly",Top order Batter,,452.0,1.0,329.0,41.0,0.0,33.0,18426.0,10.0,15921.0,200*,10,248*,44.83,10.0,53.78,21368.0,12.0,0.0,86.23,83.33,,49.0,0.0,51.0,96.0,0.0,68.0,20.0,0.0,14.0,1989,2006,1989,2012,2006,2013,Retired,Retired,Retired,270.0,1.0,145.0,8054.0,0.0,4240.0,6850.0,12.0,2492.0,154.0,1.0,46.0,5/32,1/12,3/10,44.48,12.0,54.17,5.1,4.8,3.52,52.2,15.0,92.1,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1989,2006,1989,2012,2006,2013,Retired,Retired,Retired,463,1,200
SR Thompson (IRE),"August 15, 1991, Londonderry",32y 349d,Left hand Bat,Right arm Medium fast,Bowler,,15.0,30.0,6.0,1.0,8.0,0.0,228.0,328.0,64.0,39,56,53,16.28,14.9,10.66,251.0,254.0,0.0,90.83,129.13,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2013,2014,2018,2017,2019,2019,Retired,Retired,Retired,16.0,30.0,6.0,559.0,0.0,410.0,490.0,670.0,204.0,12.0,18.0,10.0,2/17,4/18,3/28,40.83,37.22,20.4,5.25,8.48,2.98,46.5,26.3,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,2014,2018,2017,2019,2019,Retired,Retired,Retired,20,41,3
SR Watson (AUS),"June 17, 1981, Ipswich, Queensland",43y 42d,Right hand Bat,Right arm Fast medium,Allrounder,,169.0,56.0,109.0,27.0,6.0,3.0,5757.0,1462.0,3731.0,185*,124*,176,40.54,29.24,35.19,6365.0,1006.0,0.0,90.44,145.32,,9.0,1.0,4.0,33.0,10.0,24.0,12.0,3.0,6.0,2002,2006,2005,2015,2016,2015,Retired,Retired,Retired,163.0,49.0,93.0,6466.0,0.0,5495.0,5342.0,1187.0,2526.0,168.0,48.0,75.0,4/36,4/15,6/33,31.79,24.72,33.68,4.95,7.65,2.75,38.4,19.3,73.2,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2002,2006,2005,2015,2016,2015,Retired,Retired,Retired,190,58,59
SS Cottrell (WI),"August 19, 1989, Jamaica",34y 345d,Right hand Bat,Left arm Fast medium,Bowler,,19.0,10.0,4.0,11.0,6.0,0.0,88.0,18.0,11.0,17,4*,5,11.0,4.5,2.75,130.0,29.0,0.0,67.69,62.06,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2015,2014,2013,2021,2023,2014,Retired,Retired,Retired,36.0,44.0,2.0,1722.0,0.0,276.0,1685.0,1244.0,196.0,52.0,52.0,2.0,5/46,4/28,1/72,32.4,23.92,98.0,5.87,8.13,4.26,33.1,17.6,138.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2015,2014,2013,2021,2023,2014,Retired,Retired,Retired,38,45,2
SS Iyer (IND),"December 06, 1994, Mumbai",29y 236d,Right hand Bat,"Right arm Offbreak, Legbreak Googly",Top order Batter,,54.0,47.0,24.0,6.0,11.0,2.0,2383.0,1104.0,811.0,128*,74*,105,49.64,30.66,36.86,2353.0,811.0,0.0,101.27,136.12,,5.0,0.0,1.0,18.0,8.0,5.0,1.0,4.0,2.0,2017,2017,2021,2023,2023,2024,Retired,Retired,Currently Playing,5.0,1.0,1.0,37.0,0.0,6.0,39.0,2.0,2.0,0.0,0.0,0.0,-,-,-,,,,6.32,6.0,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2017,2021,2023,2023,2024,Retired,Retired,Currently Playing,59,51,14
SSJ Brooks (WI),"October 01, 1988, St. Michael, Barbados",35y 302d,Right hand Bat,Legbreak,Top order Batter,,29.0,12.0,24.0,1.0,1.0,0.0,842.0,218.0,553.0,101*,56*,111,30.07,19.81,23.04,1114.0,212.0,0.0,75.58,102.83,,1.0,0.0,1.0,4.0,1.0,3.0,5.0,2.0,3.0,2022,2021,2019,2023,2022,2022,Retired,Retired,Retired,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,2021,2019,2023,2022,2022,Retired,Retired,Retired,29,13,13
ST Finn (ENG),"April 04, 1989, Watford, Hertfordshire",35y 116d,Right hand Bat,Right arm Fast medium,Bowler,,30.0,3.0,47.0,13.0,3.0,22.0,136.0,14.0,279.0,35,8*,56,8.0,,11.16,223.0,19.0,0.0,60.98,73.68,,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,9.0,2011,2011,2010,2017,2015,2016,Retired,Retired,Retired,67.0,21.0,66.0,3550.0,0.0,6412.0,2996.0,583.0,3800.0,102.0,27.0,125.0,5/33,3/16,6/79,29.37,21.59,30.4,5.06,7.28,3.55,34.8,17.7,51.2,4.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,2011,2011,2010,2017,2015,2016,Retired,Retired,Retired,69,21,36
ST Gabriel (WI),"April 28, 1988, Trinidad",36y 92d,Right hand Bat,Right arm Fast,Bowler,,16.0,0.0,88.0,9.0,0.0,34.0,24.0,0.0,229.0,12*,-,20*,3.42,,4.24,63.0,0.0,0.0,38.09,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,23.0,2016,2013,2012,2019,2013,2023,Retired,Retired,Retired,25.0,2.0,104.0,1148.0,0.0,9379.0,1134.0,56.0,5348.0,33.0,3.0,166.0,3/17,3/44,8/62,34.36,18.66,32.21,5.92,8.0,3.42,34.7,14.0,56.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2016,2013,2012,2019,2013,2023,Retired,Retired,Retired,25,2,59
STR Binny (IND),"June 03, 1984, Bangalore, Karnataka",40y 56d,Right hand Bat,Right arm Medium,Allrounder,,11.0,2.0,10.0,3.0,0.0,1.0,230.0,35.0,194.0,77,24,78,28.75,17.5,21.55,246.0,29.0,0.0,93.49,120.68,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2014,2015,2014,2015,2016,2015,Retired,Retired,Retired,12.0,3.0,7.0,490.0,0.0,450.0,439.0,54.0,258.0,20.0,1.0,3.0,6/4,1/14,2/24,21.95,54.0,86.0,5.37,10.8,3.44,24.5,30.0,150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2014,2015,2014,2015,2016,2015,Retired,Retired,Retired,14,3,6
SW Masakadza (ZIM),"September 04, 1986, Harare",37y 329d,Right hand Bat,Right arm Fast medium,Bowler,,11.0,5.0,9.0,3.0,1.0,1.0,170.0,18.0,88.0,45*,9,24,21.25,4.5,11.0,177.0,24.0,0.0,96.04,75.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2010,2010,2012,2014,2013,2014,Retired,Retired,Retired,16.0,7.0,9.0,791.0,0.0,1057.0,891.0,211.0,515.0,25.0,4.0,16.0,4/46,2/39,4/32,35.64,52.75,32.18,6.75,10.82,2.92,31.6,29.2,66.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2010,2012,2014,2013,2014,Retired,Retired,Retired,16,7,5
SW Poynter (IRE),"October 18, 1990, Hammersmith, London",33y 285d,Right hand Bat,,Wicketkeeper Batter,,19.0,21.0,2.0,5.0,6.0,0.0,185.0,240.0,1.0,36,39,1,13.21,16.0,0.5,278.0,213.0,0.0,66.54,112.67,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2014,2015,2019,2019,2019,2019,Retired,Retired,Retired,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,2015,2019,2019,2019,2019,Retired,Retired,Retired,21,25,1
SW Tait (AUS),"February 22, 1983, Bedford Park, Adelaide, South Australia",41y 158d,Right hand Bat,Right arm Fast,Bowler,,7.0,6.0,5.0,5.0,2.0,2.0,25.0,11.0,20.0,11,6,8,12.5,2.75,6.66,29.0,15.0,0.0,86.2,73.33,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2007,2007,2005,2011,2016,2008,Retired,Retired,Retired,34.0,21.0,6.0,1688.0,0.0,414.0,1461.0,589.0,302.0,62.0,28.0,5.0,4/39,3/13,3/97,23.56,21.03,60.4,5.19,7.39,4.37,27.2,17.0,82.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,2007,2005,2011,2016,2008,Retired,Retired,Retired,35,21,3
Sabbir Rahman (BAN),"November 22, 1991, Rajsahi",32y 250d,Right hand Bat,Legbreak,Middle order Batter,,59.0,47.0,22.0,7.0,5.0,2.0,1333.0,977.0,481.0,102,80,66,25.63,23.26,24.05,1461.0,819.0,0.0,91.23,119.29,,1.0,0.0,0.0,6.0,4.0,4.0,5.0,3.0,5.0,2014,2014,2016,2019,2022,2018,Retired,Retired,Retired,21.0,9.0,7.0,306.0,0.0,144.0,345.0,79.0,98.0,3.0,6.0,0.0,1/12,3/11,-,115.0,13.16,,6.76,6.49,4.08,102.0,12.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,2014,2016,2019,2022,2018,Retired,Retired,Retired,66,48,11
Saeed Ajmal (PAK),"October 14, 1977, Faisalabad, Punjab",46y 289d,Right hand Bat,Right arm Offbreak,Bowler,,70.0,23.0,53.0,24.0,12.0,12.0,324.0,91.0,451.0,33,21*,50,7.04,8.27,11.0,535.0,86.0,0.0,60.56,105.81,,0.0,0.0,0.0,0.0,0.0,1.0,11.0,3.0,9.0,2008,2009,2009,2015,2015,2014,Retired,Retired,Retired,112.0,63.0,67.0,6000.0,0.0,11592.0,4182.0,1516.0,5003.0,184.0,85.0,178.0,5/24,4/19,7/55,22.72,17.83,28.1,4.18,6.36,2.58,32.6,16.8,65.1,6.0,4.0,0.0,2.0,0.0,10.0,0.0,0.0,4.0,2008,2009,2009,2015,2015,2014,Retired,Retired,Retired,113,64,35
Salman Butt (PAK),"October 07, 1984, Lahore, Punjab",39y 296d,Left hand Bat,Right arm Offbreak,Batter,,78.0,23.0,62.0,4.0,2.0,0.0,2725.0,595.0,1889.0,136,74,122,36.82,28.33,30.46,3572.0,551.0,0.0,76.28,107.98,,8.0,0.0,3.0,14.0,3.0,10.0,15.0,1.0,6.0,2004,2007,2003,2010,2010,2010,Retired,Retired,Retired,6.0,0.0,5.0,69.0,0.0,137.0,90.0,0.0,106.0,0.0,0.0,1.0,-,-,1/36,,,106.0,7.82,,4.64,,,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,2007,2003,2010,2010,2010,Retired,Retired,Retired,78,24,33
Sarfaraz Ahmed (PAK),"May 22, 1987, Karachi, Sind",37y 68d,Right hand Bat,Right arm Offbreak,Wicketkeeper Batter,,91.0,42.0,95.0,22.0,12.0,14.0,2315.0,818.0,3031.0,105,89*,118,33.55,27.26,37.41,2635.0,653.0,0.0,87.85,125.26,,2.0,0.0,4.0,11.0,3.0,21.0,1.0,2.0,4.0,2007,2010,2010,2021,2021,2023,Retired,Retired,Retired,1.0,0.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,-,-,-,,,,7.5,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,2010,2010,2021,2021,2023,Retired,Retired,Retired,117,61,54
Sayed Shirzad (AFG),"October 01, 1994, Nangarhar",29y 302d,Right hand Bat,Left arm Medium,Bowler,,1.0,1.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,25,1,-,25.0,1.0,,17.0,2.0,0.0,147.05,50.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2015,2021,2019,2019,2021,Retired,Retired,Retired,1.0,4.0,2.0,48.0,0.0,252.0,56.0,116.0,97.0,1.0,7.0,3.0,1/56,3/16,2/48,56.0,16.57,32.33,7.0,7.73,2.3,48.0,12.8,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2015,2021,2019,2019,2021,Retired,Retired,Retired,2,4,1
Shabbir Ahmed (PAK),"April 21, 1976, Khanewal, Punjab",48y 99d,Right hand Bat,Right arm Fast medium,Bowler,,11.0,0.0,15.0,5.0,0.0,5.0,10.0,0.0,88.0,2,-,24*,1.66,,8.8,29.0,0.0,0.0,34.48,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1999,2007,2003,2005,2007,2005,Retired,Retired,Retired,32.0,1.0,19.0,1642.0,0.0,2576.0,1192.0,19.0,1175.0,33.0,0.0,51.0,3/32,-,5/48,36.12,,23.03,4.35,9.5,2.73,49.7,,50.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1999,2007,2003,2005,2007,2005,Retired,Retired,Retired,32,1,10
Shadab Khan (PAK),"October 04, 1998, Mianwali",25y 299d,Right hand Bat,Legbreak,Allrounder,,44.0,52.0,11.0,11.0,14.0,2.0,855.0,679.0,300.0,86,52,56,25.9,17.86,33.33,997.0,486.0,0.0,85.75,139.71,,0.0,0.0,0.0,4.0,1.0,3.0,3.0,6.0,0.0,2017,2017,2017,2023,2024,2020,Retired,Currently Playing,Retired,67.0,96.0,11.0,3388.0,0.0,954.0,2960.0,2522.0,513.0,85.0,107.0,14.0,4/27,4/8,3/31,34.82,23.57,36.64,5.24,7.24,3.22,39.8,19.5,68.1,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2017,2017,2023,2024,2020,Retired,Currently Playing,Retired,70,104,6
Shafiul Islam (BAN),"October 06, 1989, Bogra",34y 297d,Right hand Bat,Right arm Fast medium,Bowler,,34.0,6.0,21.0,12.0,1.0,1.0,134.0,23.0,211.0,24*,16,53,6.09,4.6,10.55,240.0,33.0,0.0,55.83,69.69,,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,2.0,2010,2010,2010,2020,2020,2017,Retired,Retired,Retired,60.0,20.0,19.0,2540.0,0.0,1734.0,2529.0,532.0,942.0,70.0,20.0,17.0,4/21,3/36,3/86,36.12,26.6,55.41,5.97,7.98,3.25,36.2,20.0,102.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2010,2010,2020,2020,2017,Retired,Retired,Retired,60,20,11
Shahadat Hossain (BAN),"August 07, 1986, Dhaka",37y 357d,Right hand Bat,Right arm Medium fast,Bowler,,27.0,5.0,69.0,17.0,3.0,17.0,79.0,8.0,521.0,16*,4*,40,7.9,4.0,10.01,151.0,12.0,0.0,52.31,66.66,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,10.0,2006,2006,2005,2013,2013,2015,Retired,Retired,Retired,50.0,6.0,60.0,2198.0,0.0,5380.0,2143.0,198.0,3731.0,47.0,4.0,72.0,3/34,2/22,6/27,45.59,49.5,51.81,5.84,9.9,4.16,46.7,30.0,74.7,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2006,2006,2005,2013,2013,2015,Retired,Retired,Retired,51,6,38
Shaheen Shah Afridi (PAK),"April 06, 2000, Khyber Agency",24y 114d,Left hand Bat,Left arm Fast,Bowler,,29.0,20.0,37.0,17.0,9.0,9.0,196.0,146.0,182.0,25,23*,21,16.33,13.27,6.5,239.0,115.0,0.0,82.0,126.95,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,2018,2018,2018,2023,2024,2023,Retired,Currently Playing,Retired,52.0,70.0,50.0,2695.0,0.0,5814.0,2490.0,1958.0,3019.0,104.0,96.0,113.0,6/35,4/22,6/51,23.94,20.39,26.71,5.54,7.65,3.11,25.9,15.9,51.4,6.0,2.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,2018,2018,2018,2023,2024,2023,Retired,Currently Playing,Retired,53,70,29
Shahidullah (AFG),"February 06, 1999, Khost",25y 174d,Left hand Bat,Slow Left arm Orthodox,Batting Allrounder,,3.0,3.0,1.0,0.0,1.0,0.0,39.0,72.0,0.0,37,49*,0,13.0,36.0,0.0,71.0,59.0,0.0,54.92,122.03,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2022,2023,2021,2023,2023,2021,Retired,Retired,Retired,1.0,0.0,1.0,18.0,0.0,30.0,16.0,0.0,6.0,0.0,0.0,0.0,-,-,-,,,,5.33,,1.2,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,2023,2021,2023,2023,2021,Retired,Retired,Retired,3,3,1
Shahriar Nafees (BAN),"May 01, 1985, Dhaka, Bangladesh",39y 89d,Left hand Bat,,Top order Batter,,75.0,1.0,48.0,5.0,0.0,0.0,2201.0,25.0,1267.0,123*,25,138,31.44,25.0,26.39,3167.0,17.0,0.0,69.49,147.05,,4.0,0.0,1.0,13.0,0.0,7.0,11.0,0.0,4.0,2005,2006,2005,2011,2006,2013,Retired,Retired,Retired,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,2006,2005,2011,2006,2013,Retired,Retired,Retired,75,1,24
Shakib Al Hasan (BAN),"March 24, 1987, Magura, Jessore",37y 127d,Left hand Bat,Slow Left arm Orthodox,Allrounder,,234.0,127.0,123.0,31.0,17.0,7.0,7570.0,2551.0,4505.0,134*,84,217,37.29,23.19,38.83,9138.0,2105.0,0.0,82.84,121.18,,9.0,0.0,5.0,56.0,13.0,31.0,12.0,9.0,5.0,2006,2006,2007,2023,2024,2024,Retired,Currently Playing,Currently Playing,241.0,126.0,113.0,12575.0,0.0,15057.0,9360.0,3117.0,7387.0,317.0,149.0,237.0,5/29,5/20,7/36,29.52,20.91,31.16,4.46,6.81,2.94,39.6,18.4,63.5,10.0,6.0,0.0,4.0,2.0,19.0,0.0,0.0,2.0,2006,2006,2007,2023,2024,2024,Retired,Currently Playing,Currently Playing,247,129,67
Shamsur Rahman (BAN),"June 05, 1988, Comilla",36y 54d,Right hand Bat,,Opening Batter,,10.0,8.0,12.0,0.0,0.0,0.0,266.0,86.0,305.0,96,53,106,26.6,10.75,25.41,350.0,85.0,0.0,76.0,101.17,,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,2013,2013,2014,2014,2014,2014,Retired,Retired,Retired,1.0,0.0,1.0,6.0,0.0,6.0,13.0,0.0,5.0,0.0,0.0,0.0,-,-,-,,,,13.0,,5.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,2013,2014,2014,2014,2014,Retired,Retired,Retired,10,9,6
