Player Name,Born,Batting Style,Bowling Style,Playing Role,Innings_ODI_batting,Innings_T20_batting,Innings_Test_batting,NO_ODI,NO_T20,NO_Test,Runs_ODI_batting,Runs_T20_batting,Runs_Test_batting,HS_ODI,HS_T20,HS_Test,Ave_ODI_batting,Ave_T20_batting,Ave_Test_batting,BF_ODI,BF_T20,SR_ODI_batting,SR_T20_batting,100_ODI,100_T20,100_Test,50_ODI,50_T20,50_Test,0_ODI,0_T20,0_Test,Innings_ODI_bowling,Innings_T20_bowling,Innings_Test_bowling,Balls_ODI,Balls_Test,Runs_ODI_bowling,Runs_T20_bowling,Runs_Test_bowling,Wickets_ODI,Wickets_T20,Wickets_Test,BBI_ODI,BBI_T20,BBI_Test,Ave_ODI_bowling,Ave_T20_bowling,Ave_Test_bowling,Econ_ODI,Econ_T20,Econ_Test,SR_ODI_bowling,SR_T20_bowling,SR_Test_bowling,4_ODI,4_T20,5_ODI,5_T20,5_Test,10_Test,ODI_Matches,T20_Matches,Test_Matches,Country,SpanStart_ODI,SpanStart_Test,SpanStart_T20,Bowling Hand,AgeStart_ODI,AgeStart_Test,AgeStart_T20
Sikandar Raza,1986-04-24,Right hand Bat,Spinner,Allrounder,134,87,33,20,5,0,4154,2037,1187,141,87,127,36.43,24.84,35.96,4806,1528,86.43,133.31,7,0,1,21,14,8,3,7,3,112,80,25,4610,2657,3738,1623,1441,88,66,34,0.07272727272727272,0.5,0.061946902654867256,42.47,24.59,42.38,4.86,7.13,3.25,52.3,20.6,78.1,1,2,0,0,2,0,142,91,17,ZIM,2013,2013,2013,Right Hand,27.263013700000002,27.263013700000002,27.263013700000002
Soumya Sarkar,1993-02-25,Left hand Bat,Pacer,Allrounder,64,84,30,4,4,0,2012,1408,831,169,68,149,33.53,17.6,27.7,2064,1147,97.48,122.75,3,0,1,12,5,4,8,13,2,24,28,12,534,508,525,451,336,15,12,4,0.16666666666666666,0.10526315789473684,0.029411764705882353,35.0,37.58,84.0,5.89,9.39,3.96,35.6,24.0,127.0,0,0,0,0,0,0,69,85,16,BAN,2014,2015,2015,Right Hand,21.42465753,22.42465753,22.42465753
T Bavuma,1990-05-17,Right hand Bat,Pacer,Batter,37,35,97,4,4,12,1512,670,2997,144,72,172,45.81,21.61,35.25,1698,567,89.04,118.16,5,0,2,4,1,20,2,6,9,1,0,5,37,96,22,0,61,0,0,1,0.0,0.0,0.034482758620689655,0.0,0.0,61.0,3.56,0.0,3.81,0.0,0.0,96.0,0,0,0,0,0,0,38,36,57,SA,2016,2014,2019,Right Hand,26.200000000000003,24.200000000000003,29.200000000000003
T Maruma,1988-04-19,Right hand Bat,Spinner,Batter,18,13,7,1,4,0,196,100,68,35,23,41,11.52,11.11,9.71,330,109,59.39,91.74,0,0,0,0,0,0,1,1,3,9,2,0,225,0,230,20,0,4,1,0,0.04,0.125,0.0,57.5,20.0,0.0,6.13,6.66,0.0,56.2,18.0,0.0,0,0,0,0,0,0,22,13,4,ZIM,2007,2013,2008,Right Hand,19.276712330000002,25.276712330000002,20.276712330000002
T Stubbs,2000-08-14,Right hand Bat,Spinner,Batter,1,21,2,0,5,0,6,404,4,6,72,3,6.0,25.25,2.0,10,317,60.0,127.44,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,26,1,SA,2023,2024,2022,Right Hand,22.95890411,23.95890411,21.95890411
TA Blundell,1990-09-01,Right hand Bat,Spinner,Batter,12,8,54,3,2,6,266,91,1756,68,30,138,29.55,15.16,36.58,307,94,86.64,96.8,0,0,4,2,0,10,0,0,4,0,0,1,0,18,0,0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.0,0.0,0.0,0,0,0,0,0,0,12,9,32,NZ,2020,2017,2017,Right Hand,29.90958904,26.90958904,26.90958904
TAM Siriwardana,1985-12-04,Left hand Bat,Spinner,Allrounder,24,19,9,1,3,0,516,275,298,66,42,68,22.43,17.18,33.11,525,208,98.28,132.21,0,0,0,3,0,2,1,4,1,21,13,9,601,413,547,206,257,9,8,11,0.07407407407407407,0.11764705882352941,0.12,60.77,25.75,23.36,5.46,8.95,3.73,66.7,17.2,37.5,0,0,0,0,0,0,27,22,5,SL,2015,2015,2015,Left Hand,29.65205479,29.65205479,29.65205479
TF van Woerkom,1993-07-26,Right hand Bat,Spinner,Allrounder,2,0,1,2,0,0,4,0,1,2,0,1,0.0,0.0,1.0,8,0,50.0,0.0,0,0,0,0,0,0,0,0,0,4,1,2,168,108,176,10,55,5,0,1,0.05454545454545454,0.0,0.023255813953488372,35.2,0.0,55.0,6.28,10.0,3.05,33.6,0.0,108.0,0,0,0,0,0,0,4,1,1,IRE,2023,2024,2023,Left Hand,30.00821918,31.00821918,30.00821918
TK Curran,1995-03-12,Right hand Bat,Pacer,Allrounder,17,13,3,9,7,1,303,64,66,47,14,39,37.87,10.66,33.0,321,56,94.39,114.28,0,0,0,0,0,0,2,0,0,28,29,3,1308,396,1290,907,200,34,29,2,0.14285714285714285,0.1111111111111111,0.015384615384615385,37.94,31.27,100.0,5.91,9.25,3.03,38.4,20.2,198.0,2,1,1,0,0,0,28,30,2,ENG,2017,2017,2017,Right Hand,22.38082192,22.38082192,22.38082192
TK Musakanda,1994-10-31,Right hand Bat,Spinner,Batter,16,12,9,1,0,0,308,197,134,60,43,43,20.53,16.41,14.88,387,164,79.58,120.12,0,0,0,1,0,0,1,2,2,1,0,0,12,0,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,16,12,5,ZIM,2016,2017,2018,Right Hand,21.74520548,22.74520548,23.74520548
TM Dilshan,1976-10-14,Right hand Bat,Spinner,Allrounder,303,79,145,41,12,11,10290,1889,5492,161,104,193,39.27,28.19,40.98,11933,1567,86.23,120.54,22,1,16,47,13,23,11,10,14,204,25,76,5880,3385,4778,313,1711,106,9,39,1.0,0.5,0.4,45.07,34.77,43.87,4.87,7.27,3.03,55.4,28.6,86.7,3,0,0,0,0,0,330,80,87,SL,1999,1999,2006,Right Hand,22.79178082,22.79178082,29.79178082
TM Dowlin,1977-02-24,Right hand Bat,Spinner,Batter,11,2,11,2,1,0,228,68,343,100,37,95,25.33,68.0,31.18,348,69,65.51,98.55,1,0,0,1,0,3,2,0,0,0,0,1,0,6,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,11,2,6,WI,2009,2009,2009,Right Hand,32.42739726,32.42739726,32.42739726
TM Head,1993-12-29,Left hand Bat,Spinner,Batter,62,32,81,5,4,5,2397,911,3173,152,91,175,42.05,32.53,41.75,2337,607,102.56,150.08,5,0,7,16,3,16,3,1,6,37,4,30,1053,652,999,56,389,18,1,12,0.09523809523809523,0.0625,0.4,55.5,56.0,32.41,5.69,9.33,3.57,58.5,36.0,54.3,0,0,0,0,0,0,65,33,49,AUS,2016,2018,2016,Right Hand,22.58356164,24.58356164,22.58356164
TP Kamungozi,1987-06-08,Right hand Bat,Spinner,Allrounder,11,0,2,6,0,0,27,0,5,12,0,5,5.4,0.0,2.5,55,0,49.09,0.0,0,0,0,0,0,0,2,0,1,13,1,2,636,156,548,17,58,12,0,1,0.05555555555555555,0.0,0.0196078431372549,45.66,0.0,58.0,5.16,8.5,2.23,53.0,0.0,156.0,0,0,0,0,0,0,14,1,1,ZIM,2006,2014,2014,Right Hand,19.13972603,27.13972603,27.13972603
TR Ambrose,1982-12-01,Right hand Bat,Unknown,Batter,5,0,16,1,0,1,10,0,447,6,0,102,2.5,0.0,29.8,34,0,29.41,0.0,0,0,1,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,1,11,ENG,2008,2008,2008,Unknown,25.66027397,25.66027397,25.66027397
TT Bresnan,1985-02-28,Right hand Bat,Pacer,Allrounder,64,22,26,20,9,4,871,216,575,80,47,91,19.79,16.61,26.13,965,170,90.25,127.05,0,0,0,1,0,3,6,3,3,84,34,41,4221,4674,3813,887,2357,109,24,72,0.10416666666666667,0.3,0.10416666666666667,34.98,36.95,32.73,5.42,8.02,3.02,38.7,27.6,64.9,3,0,1,0,1,0,85,34,23,ENG,2006,2009,2006,Right Hand,21.41643836,24.41643836,21.41643836
TWM Latham,1992-04-02,Left hand Bat,Pacer,Batter,134,23,142,17,3,6,4099,516,5418,145,65,264,35.03,25.8,39.83,4782,474,85.71,108.86,7,0,13,24,3,28,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,147,26,80,NZ,2012,2014,2012,Right Hand,20.32328767,22.32328767,20.32328767
UT Khawaja,1986-12-18,Left hand Bat,Pacer,Batter,39,9,131,2,0,12,1554,241,5451,104,58,195,42.0,26.77,45.8,1848,182,84.09,132.41,2,0,15,12,1,26,2,0,8,0,0,3,0,18,0,0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66,0.0,0.0,0.0,0,0,0,0,0,0,40,9,73,AUS,2013,2011,2016,Right Hand,26.613698630000002,24.613698630000002,29.613698630000002
Umar Akmal,1990-05-26,Right hand Bat,Spinner,Batter,110,79,30,17,14,2,3194,1690,1003,102,94,129,34.34,26.0,35.82,3712,1377,86.04,122.73,2,0,1,20,8,6,8,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,121,84,16,PAK,2009,2009,2009,Right Hand,19.175342469999997,19.175342469999997,19.175342469999997
Umar Amin,1989-10-16,Left hand Bat,Pacer,Batter,16,9,8,1,0,0,271,142,99,59,47,33,18.06,15.77,12.37,392,123,69.13,115.44,0,0,0,1,0,0,0,3,1,3,0,5,42,132,24,0,63,0,0,3,0.0,0.0,0.14285714285714285,0.0,0.0,21.0,3.42,0.0,2.86,0.0,0.0,44.0,0,0,0,0,0,0,16,14,4,PAK,2010,2010,2013,Right Hand,20.786301369999997,20.786301369999997,23.786301369999997
V Kohli,1988-11-05,Right hand Bat,Pacer,Batter,280,117,191,44,31,11,13848,4188,8848,183,122,254,58.67,48.69,49.15,14797,3056,93.58,137.04,50,1,29,72,38,30,16,7,14,50,13,11,662,175,680,204,84,5,4,0,0.07692307692307693,0.07692307692307693,0.0,136.0,51.0,0.0,6.16,8.05,2.88,132.4,38.0,0.0,0,0,0,0,0,0,292,125,113,IND,2008,2011,2010,Right Hand,19.731506850000002,22.731506850000002,21.731506850000002
VD Philander,1985-06-24,Right hand Bat,Pacer,Allrounder,19,4,94,7,0,20,151,14,1779,30,6,74,12.58,3.5,24.04,213,28,70.89,50.0,0,0,0,0,0,8,3,0,8,28,6,119,1279,11391,986,114,5000,41,4,224,0.3333333333333333,0.08695652173913043,0.2857142857142857,24.04,28.5,22.32,4.62,8.24,2.63,31.1,20.7,50.8,2,0,0,0,13,2,30,7,64,SA,2007,2011,2007,Right Hand,22.095890410000003,26.095890410000003,22.095890410000003
W Madhevere,2000-09-04,Right hand Bat,Spinner,Allrounder,34,62,3,0,7,0,705,1137,0,72,73,0,20.73,20.67,0.0,919,970,76.71,117.21,0,0,0,5,7,0,1,6,3,28,36,2,806,78,683,484,42,13,13,0,0.08333333333333333,0.25,0.0,52.53,37.23,0.0,5.08,7.22,3.23,62.0,30.9,0.0,0,0,0,0,0,0,36,65,2,ZIM,2020,2021,2020,Right Hand,19.90136986,20.90136986,19.90136986
WA Young,1992-11-22,Right hand Bat,Spinner,Batter,31,17,28,3,0,1,1244,295,717,120,56,89,44.42,17.35,26.55,1415,287,87.91,102.78,3,0,0,8,2,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,31,18,16,NZ,2021,2020,2021,Right Hand,28.68493151,27.68493151,28.68493151
WG Jacks,1998-11-21,Right hand Bat,Spinner,Allrounder,7,15,4,0,0,0,276,253,89,94,40,31,39.42,16.86,22.25,260,179,106.15,141.34,0,0,0,2,0,0,0,1,0,5,3,4,150,327,121,41,232,4,1,6,0.13636363636363635,0.2,0.037267080745341616,30.25,41.0,38.66,4.84,13.66,4.25,37.5,18.0,54.5,0,0,0,0,1,0,7,16,2,ENG,2023,2022,2022,Right Hand,24.68767123,23.68767123,23.68767123
WTS Porterfield,1984-09-06,Left hand Bat,Spinner,Batter,145,59,6,3,6,0,4343,1079,58,139,72,32,30.58,20.35,9.66,6298,971,68.95,111.12,11,0,0,20,3,0,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,148,61,3,IRE,2006,2018,2008,Right Hand,21.89589041,33.89589041,23.89589041
WW Hinds,1976-09-07,Left hand Bat,Pacer,Batter,111,5,80,10,1,1,2880,30,2608,127,14,213,28.51,7.5,33.01,4393,41,65.55,73.17,5,0,5,14,0,14,8,1,6,34,0,25,945,1123,837,0,590,28,0,16,0.125,0.0,0.0379746835443038,29.89,0.0,36.87,5.31,0.0,3.15,33.7,0.0,70.1,0,0,0,0,0,0,119,5,45,WI,1999,2000,2006,Right Hand,22.893150679999998,23.893150679999998,29.893150679999998
Washington Sundar,1999-10-05,Left hand Bat,Spinner,Allrounder,11,17,6,1,6,2,265,135,265,51,50,96,26.5,12.27,66.25,311,106,85.2,127.35,0,0,0,1,1,3,0,4,2,16,46,7,636,526,521,1061,299,18,42,6,0.1,0.2,0.033707865168539325,28.94,25.26,49.83,4.91,6.95,3.41,35.3,21.7,87.6,0,0,0,0,0,0,19,48,4,IND,2017,2021,2017,Right Hand,17.81643836,21.81643836,17.81643836
Yasir Ali,1996-06-03,Right hand Bat,Spinner,Batter,7,11,11,0,3,1,102,128,205,50,42,55,14.57,16.0,20.5,114,90,89.47,142.22,0,0,0,1,0,1,1,0,1,1,0,2,6,42,2,0,35,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0,9,11,6,BAN,2022,2021,2022,Right Hand,26.15342466,25.15342466,26.15342466
Yasir Arafat,1982-03-12,Right hand Bat,Pacer,Allrounder,8,11,3,3,4,1,74,92,94,27,17,50,14.8,13.14,47.0,110,79,67.27,116.45,0,0,0,0,0,1,0,0,1,10,13,5,414,627,373,316,438,4,16,9,0.03571428571428571,0.16666666666666666,0.031055900621118012,93.25,19.75,48.66,5.4,8.03,4.19,103.5,14.7,69.6,0,0,0,0,1,0,11,13,3,PAK,2000,2007,2007,Right Hand,18.380821920000002,25.380821920000002,25.380821920000002
Younis Khan,1977-11-29,Right hand Bat,Spinner,Batter,255,23,213,23,3,19,7249,442,10099,144,51,313,31.24,22.1,52.05,9628,364,75.29,121.42,7,0,34,48,2,33,22,2,19,20,1,31,284,804,288,18,491,3,3,9,0.3333333333333333,0.16666666666666666,0.08695652173913043,96.0,6.0,54.55,6.08,4.9,3.66,94.6,7.3,89.3,0,0,0,0,0,0,265,25,118,PAK,2000,2000,2006,Right Hand,22.66575342,22.66575342,28.66575342
Zakir Hasan,1972-12-01,Right hand Bat,Pacer,Batter,1,4,14,0,0,0,1,11,455,1,10,100,1.0,2.75,32.5,5,19,20.0,57.89,0,0,1,0,0,4,0,2,0,1,0,0,12,0,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,4,7,BAN,2023,2022,2018,Right Hand,50.66027397,49.66027397,45.66027397
Ziaur Rahman,1986-12-02,Right hand Bat,Pacer,Allrounder,11,12,2,0,3,0,124,117,14,41,40,14,11.27,13.0,7.0,110,91,112.72,128.57,0,0,0,0,0,0,3,3,1,11,7,2,390,180,301,127,71,10,3,4,0.16666666666666666,0.0625,0.06349206349206349,30.1,42.33,17.75,4.63,10.16,2.36,39.0,25.0,45.0,0,0,1,0,0,0,13,14,1,BAN,2013,2013,2012,Right Hand,26.657534249999998,26.657534249999998,25.657534249999998
Zulqarnain Haider,1986-04-23,Right hand Bat,Unknown,Batter,4,3,2,2,0,0,48,23,88,19,17,88,24.0,7.66,44.0,68,30,70.58,76.66,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,3,1,PAK,2010,2010,2007,Unknown,24.265753420000003,24.265753420000003,21.265753420000003
